0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,target
0.4254429388839706,0.11103330305759748,0.2500236429110042,0.047423239475394195,0.12249710299199008,0.0,0.01879917476011961,0.0,0.02478049480790175,0.31985521378241055,0.11478959674299063,0.10360294707777563,0.04175178654610942,0.11122645271056392,0.07729215257042295,0.06392045940207496,0.0682260922791642,0.0993351747881334,0.40893401080209163,0.10951522256054698,0.06583848396032596,0.028428747535063855,0.09146386588295757,0.030662058856408006,0.12684734455395025,0.07717791051261723,0.06113223204383759,0.41942763316004045,0.16339037665051445,0.1518641327067038,0.06574576612776974,0.10106469931039035,0.031414878634083654,0.0,0.01578350326753438,0.051308896901444016,0
0.6940261950304202,0.04417129451839484,0.04070233786888544,0.0,0.07381055602458063,0.01772641797214235,0.0,0.03556205537373635,0.09400100699837936,0.8281822018098043,0.050484000642067955,0.0,0.0,0.014018351207093837,0.014725319249030113,0.0,0.035385774947275066,0.05720424439583113,0.9043174501907574,0.020619987469706353,0.0,0.012932725315942927,0.024736967460724426,0.0,0.014887619734806427,0.005732386886637085,0.016772734416292952,0.8525138610664181,0.0,0.022290840822157293,0.0,0.02567737007823883,0.016658812171444815,0.041571397471832215,0.01817866338223603,0.023108931655598356,1
0.3120558539303319,0.009184804602094367,0.2302268206640083,0.15819221273594863,0.21528042042604864,0.03787617546101598,0.032234925219554414,0.0,0.0049486888316362995,0.1597756927885544,0.03927704691186222,0.12358814754041798,0.06303385971965005,0.2961490603887456,0.06690446009775344,0.1393082983444392,0.111963302631968,0.0,0.28246542063381846,0.047015032022709215,0.15441868182606808,0.04505887404937716,0.2864144665316824,0.056109768437639054,0.02720495364634253,0.04544579359635566,0.05586687863316427,0.2710432174378283,0.02538618810453416,0.05462280898657575,0.04385528456857911,0.6050923689096913,0.0,0.0,0.0,0.0,2
0.5821052113286047,0.015353542534314594,0.05439191144690347,0.045910897389383205,0.1564202921126531,0.026055402590675084,0.03249394650338279,0.057744292706908576,0.029524389921762786,0.30060225168383853,0.0903484091256578,0.17223107900555362,0.05448765340304159,0.14724671003257692,0.050705428634381024,0.04326522040651021,0.047338289309372415,0.09377484482384854,0.38235266799988976,0.0,0.0,0.007139830077165829,0.19160025812767012,0.10965728230561908,0.13014648090426414,0.09436382060691169,0.08473953841955727,0.30348031215989013,0.011692496225718272,0.07786316093991895,0.08919883205752618,0.22784644512577373,0.060682185924489186,0.13052022151991463,0.04460940045982714,0.05410682230834548,3
0.20101076371597398,0.023767324171018046,0.02011094828313845,0.0,0.664056805686524,0.03300316771824915,0.01911284213878781,0.022741883880865725,0.016196142062344855,0.22875230603105656,0.015521016103341759,0.022528741428899268,0.06916374874852173,0.35106491093268105,0.10180306689186992,0.18311057895825278,0.017571775822554193,0.010483757593252058,0.32559634238188645,0.010806439034945539,0.0,0.06398183655800738,0.20628792750220878,0.10832747464064843,0.1299351974005887,0.08505308754673742,0.07001153909398879,0.5084642789133251,0.021884530524383636,0.052627742570054696,0.08054571133326646,0.11436094058470066,0.05949622879645054,0.006609518576251794,0.0647904415683476,0.09122045928022983,5
0.3897250275059052,0.13365319985822324,0.2201202105966525,0.07447620779706851,0.14505224285288568,0.0,0.005500903618905322,0.008264418788667497,0.023207674054152628,0.2700883038779781,0.0858159730248961,0.10478436205307812,0.022576748937516242,0.12334906106633797,0.15226736224135387,0.08471990378234154,0.11308514053499236,0.04331297849791143,0.3911196401403243,0.08051108127625002,0.12036054372519613,0.011959291661627056,0.08331507844089489,0.0451525644537074,0.15917876071699366,0.04030141369739161,0.06810149923001767,0.3610316309546887,0.24983959633246403,0.17402203493518756,0.016197525982844376,0.11244736258616228,0.016320988006141703,0.02760206115496604,0.011193185963377981,0.03134549637916825,0
0.561336960970863,0.036885465145689474,0.04600926024070726,0.06104928742094475,0.19441031547119997,0.01675143066248419,0.022534474927971636,0.061022678536871086,0.0,0.42208635400961636,0.12351227713445997,0.1244867214348899,0.0441838634844123,0.10264088012674172,0.05574110639963049,0.04127710394748858,0.06582590148682937,0.020245684767836794,0.41177792958324905,0.0,0.0,0.009322353850712858,0.187812202627699,0.1513990186882913,0.06642557930903349,0.10761835540383106,0.06564443654572784,0.3689721225853742,0.07229362142191827,0.039379805719503135,0.015308781477230745,0.26901968189599934,0.04734299264277488,0.09303789841107618,0.0600935850558243,0.034551397167606336,3
0.149677505219205,0.0,0.05037578304197882,0.12502366485557964,0.47961500773695154,0.07743333063840514,0.09972761300306338,0.0,0.018146960998164215,0.1541654828431425,0.005899317081549379,0.05081844590280949,0.0799509642126128,0.3793826260819498,0.15039383202819645,0.12363006540698662,0.03413419281920992,0.02162496905149622,0.25736051893029344,0.0,0.0,0.03667632531200002,0.23989630014795027,0.1622328376002392,0.15341577555965558,0.08796144072293904,0.06245662843773011,0.3665003448051088,0.09115897235182631,0.15015501289039526,0.05965906208735476,0.15714983048236672,0.0,0.04310770449414887,0.08930461840064148,0.04296429883592423,5
0.6450650219845255,0.014671203791528226,0.051320436356140225,0.025993989989115063,0.17748818115297135,0.027409249142006983,0.05805181552120081,0.0,0.0,0.37154742211516106,0.0808881580946564,0.1631347116078768,0.03213859558900395,0.11360525973717944,0.042743713080828076,0.05548766987207896,0.062182225467151166,0.07827214060535373,0.5214506110796109,0.0,0.0,0.031445631348575434,0.1363088835892148,0.09098287572864604,0.1332476298623837,0.037313585650420866,0.0492506695718296,0.39361540019428237,0.06491140500319352,0.07282039057377478,0.029413324284044882,0.195063544993261,0.09268026754624821,0.10025298462150084,0.023523588829242128,0.027718982707406484,3
0.35314872035433104,0.028080107544518066,0.21918389766449567,0.11821070501045636,0.20762832402770795,0.03654733660861208,0.012337002645834722,0.0,0.024863810589741017,0.1300644803833406,0.05132102728832423,0.09504380176625189,0.08714308679890909,0.2314223216853692,0.1638133640054491,0.08760571152693547,0.1036084565798283,0.04997762323556785,0.27561072842477913,0.019293310629138676,0.19619125410364519,0.05053107027618506,0.2416566747563521,0.04494956658623322,0.08070999368724399,0.023910846820250804,0.06714642749135924,0.2621563154063109,0.0,0.09413386161849092,0.1529176933909709,0.42408894570200234,0.060728402065098615,0.0,0.0,0.005974650965399951,2
